# started on Fri Feb 27 16:01:46 2015

   215.103187692,11636805173,,iTLB-loads
   215.103187692,39939.967856,,cpu-clock
   215.103187692,37084992,,branch-misses
   215.103187692,70,,cpu-migrations
   215.103187692,39939.803676,,task-clock
   215.103187692,6512980344,,stalled-cycles-backend
   215.103187692,1725,,context-switches
   215.103187692,24,,page-faults
   215.103187692,10527353183,,instructions
   215.103187692,16175170,,cache-misses
   215.103187692,49376301,,LLC-loads
   215.103187692,0,,major-faults
   215.103187692,24,,minor-faults
   215.103187692,139205781,,L1-dcache-load-misses
   220.103794382,23780788866,,iTLB-loads
   220.103794382,39937.669578,,cpu-clock
   220.103794382,85820099,,branch-misses
   220.103794382,125,,cpu-migrations
   220.103794382,39934.738859,,task-clock
   220.103794382,12390754620,,stalled-cycles-backend
   220.103794382,2142,,context-switches
   220.103794382,106,,page-faults
   220.103794382,24700595644,,instructions
   220.103794382,35741648,,cache-misses
   220.103794382,101535550,,LLC-loads
   220.103794382,0,,major-faults
   220.103794382,103,,minor-faults
   220.103794382,293432389,,L1-dcache-load-misses
   225.106920253,12381971689,,iTLB-loads
   225.106920253,39928.557383,,cpu-clock
   225.106920253,60666116,,branch-misses
   225.106920253,84,,cpu-migrations
   225.106920253,39932.668319,,task-clock
   225.106920253,12287797560,,stalled-cycles-backend
   225.106920253,2094,,context-switches
   225.106920253,66,,page-faults
   225.106920253,14211637838,,instructions
   225.106920253,18998758,,cache-misses
   225.106920253,43152979,,LLC-loads
   225.106920253,0,,major-faults
   225.106920253,66,,minor-faults
   225.106920253,155520031,,L1-dcache-load-misses
   230.110147943,13049190532,,iTLB-loads
   230.110147943,39946.353375,,cpu-clock
   230.110147943,66324131,,branch-misses
   230.110147943,62,,cpu-migrations
   230.110147943,39946.732505,,task-clock
   230.110147943,9027289725,,stalled-cycles-backend
   230.110147943,1714,,context-switches
   230.110147943,5,,page-faults
   230.110147943,12635864179,,instructions
   230.110147943,18655855,,cache-misses
   230.110147943,55953222,,LLC-loads
   230.110147943,0,,major-faults
   230.110147943,3,,minor-faults
   230.110147943,227700480,,L1-dcache-load-misses
   235.112323700,13851593973,,iTLB-loads
   235.112323700,39944.967649,,cpu-clock
   235.112323700,55909312,,branch-misses
   235.112323700,68,,cpu-migrations
   235.112323700,39943.626379,,task-clock
   235.112323700,10377841489,,stalled-cycles-backend
   235.112323700,1855,,context-switches
   235.112323700,62,,page-faults
